student_id,age_at_enrollment,gender,race_ethnicity,first_gen_status,income_bracket,state,enrollment_year,program_type,institution_type
STU043566,19,Male,Hispanic,True,Low,NY,2021,Bachelor,4-Year Public
STU043567,20,Male,Other,False,Low,MT,2021,Associate,Community College
STU043568,32,Female,Black,True,Low,SC,2022,Bootcamp,Community College
STU043569,22,Male,White,True,High,MS,2022,Bachelor,Community College
STU043570,18,Female,White,False,Low,PR,2020,Certificate,4-Year Public
STU043571,31,Female,Hispanic,False,Middle,LA,2021,Certificate,Workforce Program
STU043572,18,Non-binary,Asian,False,Middle,TX,2021,Associate,4-Year Public
STU043573,30,Female,White,False,Middle,MP,2022,Certificate,Workforce Program
STU043574,32,Non-binary,White,False,High,IA,2018,Certificate,4-Year Private
STU043575,21,Female,White,True,High,AS,2020,Certificate,Community College
STU043576,27,Male,White,False,High,FL,2019,Bachelor,4-Year Public
STU043577,24,Female,Black,False,Low,AK,2020,Associate,4-Year Public
STU043578,28,Female,White,True,Middle,FM,2021,Bachelor,4-Year Private
STU043579,32,Female,White,False,Middle,IL,2019,Bachelor,4-Year Private
STU043580,32,Female,White,False,Middle,CO,2021,Certificate,4-Year Public
STU043581,27,Female,Hispanic,True,High,NM,2021,Bachelor,Workforce Program
STU043582,20,Female,White,True,High,UT,2018,Bootcamp,4-Year Private
STU043583,22,Female,White,False,High,DC,2021,Bachelor,4-Year Public
STU043584,26,Male,White,False,Low,GU,2018,Bachelor,4-Year Private
STU043585,18,Male,Black,False,Middle,TN,2022,Associate,Workforce Program
STU043586,23,Male,Hispanic,True,Low,MT,2019,Associate,4-Year Public
STU043587,19,Female,White,False,Low,NE,2021,Bachelor,4-Year Private
STU043588,22,Male,White,True,Middle,MN,2022,Associate,Workforce Program
STU043589,20,Female,Hispanic,False,Middle,FL,2021,Certificate,4-Year Public
STU043590,18,Male,White,True,High,WI,2021,Certificate,Community College
STU043591,31,Male,Hispanic,True,Low,NC,2020,Certificate,Community College
STU043592,18,Male,Hispanic,True,Middle,FL,2020,Bachelor,Community College
STU043593,24,Non-binary,Black,False,Low,ME,2019,Associate,Community College
STU043594,30,Male,White,False,Middle,MO,2022,Bachelor,4-Year Public
STU043595,32,Male,White,False,Middle,ND,2019,Associate,4-Year Private
STU043596,21,Male,Hispanic,False,High,MA,2019,Bachelor,4-Year Public
STU043597,23,Male,White,True,High,KS,2018,Associate,Community College
STU043598,26,Male,White,False,Low,PR,2018,Bachelor,Community College
STU043599,25,Female,Other,False,Middle,FM,2019,Certificate,4-Year Public
STU043600,25,Male,Hispanic,False,Low,OR,2019,Associate,Community College
STU043601,26,Female,Asian,True,Middle,MH,2019,Associate,Community College
STU043602,30,Female,White,True,High,GA,2022,Bachelor,4-Year Private
STU043603,32,Male,White,False,Middle,VA,2021,Associate,4-Year Private
STU043604,23,Male,White,False,High,NM,2022,Associate,Community College
STU043605,22,Female,White,True,High,TN,2018,Associate,Community College
STU043606,31,Male,Hispanic,False,Middle,DC,2018,Bachelor,Community College
STU043607,27,Male,White,False,Middle,LA,2022,Associate,Community College
STU043608,27,Male,White,True,Middle,AL,2021,Bachelor,4-Year Public
STU043609,17,Female,White,True,Middle,AZ,2021,Certificate,Community College
STU043610,30,Male,Hispanic,False,High,AS,2021,Associate,Workforce Program
STU043611,18,Male,White,False,Middle,AZ,2021,Bootcamp,Community College
STU043612,32,Male,Hispanic,True,High,UT,2022,Associate,4-Year Private
STU043613,22,Male,White,True,Middle,FM,2019,Bachelor,4-Year Private
STU043614,28,Female,White,False,Low,WA,2018,Associate,4-Year Private
STU043615,20,Male,White,True,Middle,TX,2022,Associate,4-Year Private
STU043616,20,Female,White,False,Middle,TN,2020,Bachelor,4-Year Private
STU043617,30,Male,White,True,Middle,FL,2018,Bachelor,4-Year Public
STU043618,17,Female,White,False,Middle,AK,2022,Bachelor,4-Year Public
STU043619,19,Male,White,True,Middle,ND,2018,Bootcamp,4-Year Public
STU043620,28,Male,Hispanic,False,High,MO,2019,Certificate,4-Year Public
STU043621,22,Male,White,False,High,TN,2022,Bachelor,4-Year Public
STU043622,30,Male,White,True,Middle,AR,2020,Bachelor,4-Year Public
STU043623,31,Female,Black,True,High,CO,2020,Certificate,4-Year Public
STU043624,29,Female,Asian,False,Low,ME,2018,Bachelor,4-Year Public
STU043625,28,Male,White,False,Low,TN,2022,Bachelor,4-Year Public
STU043626,26,Female,White,True,Middle,WA,2021,Associate,4-Year Public
STU043627,20,Male,White,False,Middle,MS,2022,Bachelor,Community College
STU043628,25,Male,Hispanic,True,Middle,WY,2018,Bootcamp,Workforce Program
STU043629,20,Male,White,False,Middle,AK,2020,Bachelor,Community College
STU043630,24,Male,Hispanic,False,High,MD,2021,Associate,Workforce Program
STU043631,31,Female,White,False,Middle,CO,2021,Certificate,4-Year Private
STU043632,31,Male,White,True,Middle,OR,2022,Associate,Community College
STU043633,23,Male,White,True,Low,AK,2019,Certificate,Workforce Program
STU043634,20,Female,Black,False,Middle,OH,2018,Bachelor,Community College
STU043635,19,Male,White,True,Low,WI,2018,Bootcamp,4-Year Public
STU043636,28,Non-binary,Other,False,Middle,MA,2022,Bachelor,4-Year Public
STU043637,20,Female,White,True,Middle,KY,2020,Bachelor,Community College
STU043638,30,Female,Other,True,Low,IL,2022,Bachelor,Community College
STU043639,18,Male,White,True,Middle,GU,2021,Bachelor,Workforce Program
STU043640,25,Male,Other,False,Middle,FL,2022,Certificate,Community College
STU043641,19,Male,Black,True,Middle,NM,2019,Bachelor,4-Year Public
STU043642,27,Female,Black,False,Low,FM,2022,Certificate,4-Year Public
STU043643,17,Male,White,True,High,DE,2021,Bachelor,Community College
STU043644,23,Male,White,False,High,MO,2018,Certificate,4-Year Private
STU043645,18,Male,White,False,Low,SD,2021,Associate,Community College
STU043646,21,Female,Other,True,Middle,ID,2018,Bootcamp,4-Year Public
STU043647,31,Female,Other,False,Low,VA,2019,Certificate,4-Year Public
STU043648,22,Male,White,True,High,AR,2021,Certificate,4-Year Public
STU043649,17,Male,White,True,Low,FM,2018,Bachelor,Workforce Program
STU043650,24,Female,White,True,Middle,SD,2018,Associate,4-Year Public
STU043651,23,Male,White,False,Low,UT,2020,Bootcamp,Community College
STU043652,32,Female,White,True,Middle,VA,2019,Bootcamp,Community College
STU043653,24,Female,Hispanic,True,Middle,ID,2021,Bachelor,4-Year Public
STU043654,30,Male,White,False,Middle,IA,2022,Bachelor,4-Year Public
STU043655,28,Female,Other,True,Middle,MD,2021,Associate,Community College
STU043656,29,Female,Black,True,Low,MH,2021,Certificate,Workforce Program
STU043657,22,Female,White,True,Low,MT,2022,Associate,4-Year Private
STU043658,27,Male,White,False,Low,PR,2018,Bootcamp,Community College
STU043659,32,Male,White,False,Low,SD,2022,Bachelor,4-Year Public
STU043660,25,Female,White,False,High,PW,2020,Bachelor,Community College
STU043661,19,Male,White,True,Middle,IL,2021,Bachelor,Community College
STU043662,32,Female,Other,True,Middle,MS,2019,Bachelor,4-Year Private
STU043663,26,Female,White,False,High,PA,2019,Certificate,Workforce Program
STU043664,27,Male,White,True,Low,VT,2018,Bootcamp,Workforce Program
STU043665,22,Non-binary,White,True,Middle,WV,2019,Bachelor,4-Year Public
STU043666,32,Male,White,False,Low,MP,2018,Associate,Community College
STU043667,32,Male,Asian,False,High,MH,2019,Bachelor,Community College
STU043668,28,Male,White,True,Middle,ID,2021,Bachelor,Community College
STU043669,22,Non-binary,White,True,Middle,AS,2021,Bootcamp,4-Year Private
STU043670,21,Female,Asian,True,Low,AL,2020,Bachelor,Workforce Program
STU043671,20,Non-binary,Asian,False,Low,CO,2019,Bachelor,Community College
STU043672,21,Male,White,False,Middle,PW,2019,Bachelor,Community College
STU043673,28,Female,Other,False,Low,AR,2019,Associate,Community College
STU043674,25,Female,White,True,Middle,AR,2019,Bootcamp,Community College
STU043675,25,Female,White,False,Middle,VA,2019,Bachelor,4-Year Public
STU043676,20,Female,Other,False,Low,AZ,2020,Associate,4-Year Private
STU043677,26,Female,White,False,Low,OR,2021,Bootcamp,4-Year Private
STU043678,29,Female,White,False,Middle,AR,2019,Bachelor,Community College
STU043679,18,Male,White,True,Low,NC,2018,Bachelor,Workforce Program
STU043680,30,Male,Hispanic,False,Middle,GU,2022,Associate,4-Year Public
STU043681,19,Male,White,True,Middle,PA,2022,Associate,4-Year Public
STU043682,27,Non-binary,White,True,High,OR,2022,Bachelor,Community College
STU043683,20,Female,Hispanic,True,Low,IA,2022,Bachelor,4-Year Public
STU043684,25,Female,Black,True,Middle,CA,2021,Bootcamp,Workforce Program
STU043685,27,Male,White,False,Middle,OH,2022,Bachelor,4-Year Public
STU043686,32,Female,White,False,Middle,NV,2022,Bootcamp,4-Year Private
STU043687,27,Male,White,True,High,NC,2020,Certificate,4-Year Private
STU043688,29,Male,Black,False,Low,DE,2020,Bachelor,Workforce Program
STU043689,23,Female,White,True,Middle,VA,2020,Associate,4-Year Public
STU043690,17,Female,Hispanic,True,High,AL,2020,Associate,4-Year Private
STU043691,23,Female,Asian,True,High,AS,2020,Certificate,Workforce Program
STU043692,29,Male,White,False,High,ME,2022,Certificate,Workforce Program
STU043693,17,Male,Black,True,High,PR,2022,Associate,Community College
STU043694,26,Female,White,True,Low,GU,2021,Associate,4-Year Public
STU043695,17,Female,Black,False,Low,ND,2021,Bachelor,Community College
STU043696,29,Female,Hispanic,True,Middle,AZ,2018,Bootcamp,Workforce Program
STU043697,19,Male,White,True,Middle,HI,2021,Certificate,Community College
STU043698,29,Female,White,False,Middle,NC,2022,Associate,4-Year Private
STU043699,29,Male,Hispanic,True,Middle,SD,2019,Certificate,4-Year Public
STU043700,32,Non-binary,White,False,High,IN,2019,Bachelor,4-Year Public
STU043701,28,Non-binary,Black,False,Middle,MA,2019,Bootcamp,4-Year Public
STU043702,17,Male,Other,True,Middle,UT,2019,Bachelor,4-Year Private
STU043703,31,Male,Asian,True,Middle,KY,2022,Associate,4-Year Public
STU043704,27,Male,White,False,Low,CA,2019,Bachelor,4-Year Public
STU043705,31,Female,White,False,High,MA,2018,Associate,Workforce Program
STU043706,18,Male,Other,True,Low,ND,2018,Associate,Community College
STU043707,27,Male,White,False,Middle,FM,2018,Certificate,4-Year Public
STU043708,18,Female,White,False,Middle,PA,2018,Associate,4-Year Public
STU043709,24,Female,White,True,Middle,WV,2019,Associate,Community College
STU043710,17,Female,Hispanic,False,Middle,HI,2019,Bachelor,Community College
STU043711,21,Male,White,False,High,RI,2021,Certificate,Community College
STU043712,25,Female,Hispanic,False,Low,TX,2020,Certificate,4-Year Public
STU043713,20,Male,Hispanic,True,Low,AR,2020,Bachelor,Community College
STU043714,24,Female,Asian,False,High,RI,2021,Associate,Community College
STU043715,25,Male,Hispanic,False,Low,WA,2021,Associate,Community College
STU043716,17,Female,Hispanic,True,High,IN,2018,Associate,4-Year Public
STU043717,31,Female,Hispanic,False,Low,AR,2020,Bachelor,4-Year Private
STU043718,28,Male,White,True,Low,KS,2021,Certificate,Community College
STU043719,17,Female,White,False,Middle,VT,2019,Certificate,4-Year Public
STU043720,17,Male,Hispanic,False,High,IN,2022,Bachelor,Community College
STU043721,28,Male,Black,False,Middle,SC,2018,Bachelor,Community College
STU043722,29,Female,White,True,Low,NV,2018,Bachelor,4-Year Public
STU043723,19,Female,Other,True,High,MT,2019,Bachelor,4-Year Public
STU043724,32,Female,Black,False,Middle,NE,2021,Associate,4-Year Private
STU043725,18,Female,White,False,Middle,CO,2020,Bachelor,Community College
STU043726,27,Female,Black,True,Middle,IA,2018,Bachelor,Community College
STU043727,28,Male,Hispanic,True,Low,WI,2018,Bachelor,Community College
STU043728,18,Male,Hispanic,False,Middle,MT,2021,Bachelor,Community College
STU043729,21,Female,White,True,Middle,MO,2019,Certificate,4-Year Private
STU043730,20,Male,White,False,Middle,GA,2021,Bachelor,Community College
STU043731,26,Male,Hispanic,True,Middle,ND,2020,Associate,4-Year Private
STU043732,24,Female,Hispanic,False,Low,PW,2019,Bachelor,4-Year Public
STU043733,20,Male,Hispanic,False,Middle,SD,2020,Bachelor,Community College
STU043734,25,Female,Other,False,Low,AK,2019,Certificate,4-Year Public
STU043735,20,Male,White,False,Low,NY,2018,Bachelor,Workforce Program
STU043736,31,Female,White,False,Low,WY,2020,Bachelor,Community College
STU043737,32,Male,White,False,Low,AS,2019,Bachelor,Community College
STU043738,30,Male,White,False,Middle,CO,2018,Associate,4-Year Private
STU043739,29,Female,White,False,Low,DC,2018,Bachelor,Community College
STU043740,20,Male,White,True,High,DC,2021,Certificate,Community College
STU043741,18,Female,White,True,Low,TX,2020,Bachelor,4-Year Private
STU043742,24,Male,Black,False,High,SC,2020,Associate,Workforce Program
STU043743,30,Female,Hispanic,True,Middle,NE,2019,Associate,Workforce Program
STU043744,24,Female,White,False,Middle,NC,2018,Certificate,4-Year Public
STU043745,31,Male,Asian,False,Middle,CA,2021,Bachelor,Community College
STU043746,24,Male,White,False,Middle,MI,2019,Bootcamp,4-Year Public
STU043747,30,Female,White,True,Low,PR,2022,Bootcamp,Workforce Program
STU043748,22,Female,Other,True,Low,VI,2020,Associate,4-Year Public
STU043749,25,Male,Hispanic,False,Middle,WV,2020,Bachelor,4-Year Public
STU043750,26,Male,Other,True,Middle,OK,2022,Associate,4-Year Public
STU043751,23,Male,White,True,High,ME,2020,Certificate,4-Year Private
STU043752,22,Female,Hispanic,False,Low,WI,2022,Bachelor,Community College
STU043753,19,Male,White,False,Middle,NH,2019,Bachelor,4-Year Public
STU043754,31,Female,White,True,Middle,MH,2019,Bachelor,Community College
STU043755,23,Male,Asian,True,Low,UT,2020,Bootcamp,4-Year Public
STU043756,24,Female,Hispanic,False,Low,KS,2018,Certificate,4-Year Private
STU043757,21,Female,White,True,Middle,WI,2020,Associate,4-Year Public
STU043758,29,Male,White,True,High,NH,2021,Bootcamp,Workforce Program
STU043759,19,Female,Asian,True,Middle,PR,2020,Associate,Community College
STU043760,18,Female,White,False,High,AL,2019,Bachelor,Community College
STU043761,30,Male,Asian,False,High,VI,2022,Bachelor,4-Year Public
STU043762,23,Female,Hispanic,False,Middle,MI,2022,Associate,4-Year Public
STU043763,28,Male,Black,True,Low,PW,2020,Bachelor,4-Year Private
STU043764,28,Male,White,True,Low,VT,2022,Bachelor,4-Year Private
STU043765,23,Non-binary,White,False,High,IN,2022,Certificate,Community College
STU043766,30,Female,White,False,Low,CA,2020,Certificate,Workforce Program
STU043767,27,Male,White,False,Middle,MP,2021,Bootcamp,Community College
STU043768,19,Male,Asian,False,Low,VI,2021,Associate,4-Year Public
STU043769,21,Male,Asian,True,Low,CO,2021,Bachelor,Workforce Program
STU043770,21,Male,Hispanic,True,Low,AZ,2018,Associate,4-Year Public
STU043771,23,Female,White,True,Low,MI,2022,Associate,4-Year Public
STU043772,21,Female,White,True,Middle,TX,2019,Certificate,Community College
STU043773,19,Female,White,True,High,OH,2019,Certificate,4-Year Public
STU043774,18,Male,White,True,Low,IL,2021,Certificate,4-Year Private
STU043775,20,Female,Hispanic,False,Low,TX,2021,Bachelor,4-Year Public
STU043776,19,Female,Black,False,Low,WI,2018,Associate,Workforce Program
STU043777,21,Female,Black,False,Middle,WA,2018,Certificate,Community College
STU043778,20,Female,White,True,Low,IA,2019,Associate,Community College
STU043779,29,Non-binary,Hispanic,True,High,AL,2021,Bachelor,4-Year Private
STU043780,29,Female,White,False,Low,VI,2022,Bootcamp,4-Year Private
STU043781,26,Male,Black,True,Middle,RI,2021,Bachelor,4-Year Public
STU043782,29,Female,White,True,Middle,NE,2020,Associate,Community College
STU043783,26,Female,White,True,Low,NM,2022,Associate,Workforce Program
STU043784,24,Male,Hispanic,False,Low,ID,2022,Associate,4-Year Public
STU043785,24,Female,White,True,Middle,PA,2020,Associate,4-Year Public
STU043786,24,Female,Hispanic,True,Low,NV,2018,Associate,4-Year Public
STU043787,17,Female,Hispanic,True,High,RI,2021,Certificate,Community College
STU043788,23,Male,Hispanic,False,High,NY,2018,Associate,Community College
STU043789,30,Male,Hispanic,False,Low,LA,2019,Associate,Community College
STU043790,17,Female,Hispanic,True,Middle,DC,2021,Associate,Workforce Program
STU043791,24,Non-binary,Black,True,Middle,CT,2022,Bachelor,Community College
STU043792,26,Female,Asian,True,High,OH,2020,Bachelor,Community College
STU043793,20,Male,Hispanic,True,Middle,OR,2018,Associate,4-Year Private
STU043794,17,Female,Hispanic,True,Low,DE,2019,Bootcamp,Workforce Program
STU043795,29,Non-binary,White,False,Middle,WA,2020,Bachelor,4-Year Public
STU043796,17,Male,White,True,Low,ME,2018,Bachelor,Community College
STU043797,18,Male,Asian,True,Middle,DC,2019,Associate,4-Year Public
STU043798,18,Female,White,False,High,TN,2022,Bachelor,Workforce Program
STU043799,26,Female,White,False,Low,NE,2021,Associate,Community College
STU043800,17,Male,White,True,Low,PA,2019,Certificate,4-Year Public
STU043801,23,Male,Hispanic,True,Middle,IN,2019,Bachelor,4-Year Public
STU043802,18,Female,Hispanic,False,Low,NJ,2020,Certificate,4-Year Public
STU043803,21,Female,Black,False,High,MT,2021,Associate,4-Year Public
STU043804,19,Female,White,True,Middle,VA,2018,Bootcamp,Community College
STU043805,22,Male,Asian,False,Middle,VI,2020,Certificate,Workforce Program
STU043806,26,Female,Hispanic,False,Low,MI,2019,Bachelor,Community College
STU043807,27,Male,White,False,Middle,SD,2022,Certificate,Community College
STU043808,29,Female,White,False,High,AK,2022,Certificate,4-Year Private
STU043809,18,Female,White,False,Middle,WV,2019,Bachelor,4-Year Private
STU043810,31,Male,White,True,Low,VA,2021,Associate,4-Year Public
STU043811,17,Female,White,False,Middle,CT,2022,Associate,4-Year Public
STU043812,22,Non-binary,White,False,Middle,MO,2021,Bachelor,4-Year Public
STU043813,23,Female,Hispanic,False,High,AS,2021,Certificate,Community College
STU043814,29,Male,Asian,False,Low,NM,2019,Bachelor,Workforce Program
STU043815,19,Female,White,False,Middle,NE,2020,Bachelor,Community College
STU043816,30,Female,Other,True,Middle,NJ,2020,Associate,4-Year Private
STU043817,30,Female,Hispanic,False,Middle,UT,2018,Certificate,Community College
STU043818,32,Male,White,True,Low,VI,2020,Bachelor,Community College
STU043819,27,Female,White,False,High,CT,2022,Bachelor,4-Year Public
STU043820,26,Female,White,True,Middle,NY,2022,Certificate,4-Year Public
STU043821,20,Male,Other,True,Middle,NM,2020,Bootcamp,4-Year Public
STU043822,28,Female,Black,True,Middle,NJ,2022,Certificate,4-Year Public
STU043823,30,Male,White,False,Middle,MO,2020,Bachelor,4-Year Private
STU043824,26,Male,White,False,Low,VI,2020,Certificate,Workforce Program
STU043825,31,Female,White,False,High,MH,2021,Bootcamp,4-Year Public
STU043826,23,Male,Hispanic,False,Low,DC,2020,Bachelor,4-Year Public
STU043827,24,Female,Black,True,Middle,TN,2022,Certificate,Workforce Program
STU043828,21,Female,Hispanic,False,Middle,NC,2019,Bachelor,4-Year Public
STU043829,17,Female,Black,True,Low,ND,2018,Associate,Community College
STU043830,20,Male,Hispanic,False,Low,AS,2019,Associate,Workforce Program
STU043831,32,Male,White,False,Low,IL,2020,Associate,Community College
STU043832,22,Female,White,False,High,MT,2022,Certificate,Community College
STU043833,29,Female,Asian,False,Middle,IA,2019,Bachelor,Community College
STU043834,27,Female,Hispanic,True,Low,NE,2022,Associate,4-Year Public
STU043835,22,Male,White,True,Middle,ND,2022,Bachelor,Community College
STU043836,17,Male,Black,False,Low,NC,2022,Bachelor,4-Year Public
STU043837,18,Female,Black,True,Middle,MH,2021,Bachelor,4-Year Public
STU043838,25,Female,White,False,High,TN,2021,Associate,4-Year Public
STU043839,19,Female,White,False,Middle,TN,2021,Certificate,4-Year Public
STU043840,30,Male,White,False,Middle,MI,2022,Certificate,4-Year Public
STU043841,22,Male,Hispanic,True,Low,AK,2020,Certificate,4-Year Private
STU043842,22,Female,White,True,Middle,CO,2020,Associate,Community College
STU043843,28,Male,Hispanic,False,Middle,VA,2019,Certificate,Workforce Program
STU043844,27,Male,Black,False,Middle,SD,2018,Bachelor,4-Year Public
STU043845,22,Male,Hispanic,False,Middle,MO,2019,Bachelor,4-Year Public
STU043846,18,Female,White,False,Middle,FM,2022,Certificate,Workforce Program
STU043847,21,Female,Hispanic,True,High,WI,2022,Bootcamp,Workforce Program
STU043848,17,Male,Other,False,Low,WY,2020,Certificate,Community College
STU043849,26,Female,Hispanic,False,Middle,SC,2022,Certificate,Workforce Program
STU043850,29,Male,Other,False,Low,GA,2018,Associate,4-Year Public
STU043851,17,Male,Hispanic,True,Middle,NH,2018,Certificate,Community College
STU043852,25,Male,Hispanic,False,High,MO,2020,Bachelor,4-Year Private
STU043853,31,Female,Hispanic,False,High,HI,2018,Bachelor,Community College
STU043854,26,Male,White,False,High,OR,2020,Bachelor,Community College
STU043855,21,Male,White,True,High,GA,2018,Associate,Community College
STU043856,18,Male,Other,False,Middle,HI,2019,Bachelor,4-Year Public
STU043857,17,Male,White,False,Low,NE,2018,Bachelor,Community College
STU043858,31,Female,White,True,Middle,NE,2019,Associate,4-Year Public
STU043859,28,Female,Hispanic,True,Middle,NE,2018,Associate,Workforce Program
STU043860,23,Female,White,True,Middle,NV,2022,Bachelor,4-Year Public
STU043861,31,Male,White,True,Middle,NY,2019,Bootcamp,4-Year Private
STU043862,24,Female,Hispanic,True,Middle,MP,2021,Associate,Community College
STU043863,20,Male,Hispanic,False,Low,UT,2021,Certificate,Community College
STU043864,21,Female,White,False,Middle,NY,2018,Bachelor,4-Year Private
STU043865,21,Male,White,True,Low,AL,2022,Bootcamp,4-Year Public
STU043866,17,Female,White,False,Middle,OK,2018,Bachelor,4-Year Public
STU043867,30,Female,White,True,Middle,UT,2022,Bachelor,4-Year Public
STU043868,19,Male,White,False,High,UT,2020,Bachelor,4-Year Public
STU043869,23,Male,White,True,Middle,ID,2019,Bootcamp,Community College
STU043870,32,Male,White,False,Middle,NV,2019,Associate,4-Year Private
STU043871,25,Female,White,True,High,SD,2021,Associate,Community College
STU043872,19,Male,Asian,True,Middle,MO,2018,Associate,Community College
STU043873,17,Female,Black,False,High,CO,2020,Bachelor,Workforce Program
STU043874,26,Female,White,False,Middle,MO,2022,Bachelor,Community College
STU043875,24,Female,Asian,False,High,GU,2020,Bootcamp,4-Year Private
STU043876,20,Male,White,False,Low,MD,2018,Certificate,Community College
STU043877,27,Male,Black,False,High,GA,2020,Bachelor,4-Year Private
STU043878,30,Male,Other,False,Middle,HI,2018,Bachelor,4-Year Public
STU043879,32,Female,Hispanic,True,Low,OH,2020,Bachelor,Workforce Program
STU043880,20,Female,White,False,Low,PW,2021,Bachelor,Community College
STU043881,18,Female,White,False,Middle,SD,2018,Certificate,4-Year Public
STU043882,30,Non-binary,Hispanic,False,Low,PA,2020,Bachelor,Workforce Program
STU043883,23,Male,Asian,False,Middle,TX,2022,Associate,4-Year Public
STU043884,26,Male,Hispanic,True,High,MH,2020,Bachelor,Community College
STU043885,30,Female,Hispanic,False,Low,VT,2019,Bachelor,4-Year Private
STU043886,25,Female,Black,True,Low,ND,2020,Bachelor,4-Year Private
STU043887,25,Male,White,False,Low,PA,2021,Certificate,4-Year Public
STU043888,25,Female,White,False,Middle,AL,2022,Bootcamp,Community College
STU043889,29,Female,Hispanic,False,Low,NH,2019,Certificate,4-Year Private
STU043890,24,Female,Hispanic,True,High,LA,2021,Bootcamp,Community College
STU043891,19,Female,Black,False,Middle,OR,2020,Certificate,4-Year Public
STU043892,30,Male,White,False,Middle,OR,2022,Certificate,4-Year Private
STU043893,24,Female,Other,False,Middle,IA,2020,Certificate,4-Year Public
STU043894,31,Male,White,True,High,AS,2020,Bachelor,Workforce Program
STU043895,24,Female,Hispanic,True,Middle,MD,2022,Associate,Community College
STU043896,29,Female,White,True,Middle,OK,2018,Certificate,Workforce Program
STU043897,28,Female,Hispanic,False,Middle,ND,2020,Certificate,Community College
STU043898,27,Male,White,False,Middle,CT,2022,Bootcamp,4-Year Public
STU043899,28,Male,White,False,Low,DC,2019,Bootcamp,Community College
STU043900,31,Female,Black,False,High,MD,2019,Bachelor,4-Year Public
STU043901,29,Female,White,True,Middle,MA,2020,Certificate,4-Year Public
STU043902,27,Male,Other,True,High,RI,2018,Certificate,4-Year Public
STU043903,32,Non-binary,White,True,Low,NJ,2019,Associate,Workforce Program
STU043904,29,Male,Asian,False,Low,NJ,2018,Bachelor,4-Year Public
STU043905,25,Female,Hispanic,True,Middle,NH,2018,Bachelor,Community College
STU043906,30,Female,Hispanic,False,Middle,FL,2021,Bachelor,4-Year Private
STU043907,28,Female,Black,False,Middle,NE,2018,Certificate,4-Year Private
STU043908,24,Male,White,True,Middle,MD,2022,Bootcamp,4-Year Private
STU043909,28,Female,White,False,Middle,PA,2018,Bachelor,4-Year Public
STU043910,30,Female,Hispanic,True,High,MP,2022,Associate,Community College
STU043911,23,Male,White,False,High,NM,2021,Certificate,Community College
STU043912,26,Non-binary,Hispanic,False,Middle,MS,2020,Associate,4-Year Private
STU043913,17,Female,Black,False,Middle,LA,2022,Bootcamp,Community College
STU043914,22,Female,White,False,High,AK,2022,Bootcamp,4-Year Public
STU043915,21,Male,White,False,Low,OH,2020,Bachelor,Workforce Program
STU043916,29,Female,White,False,Low,MP,2018,Bachelor,Community College
STU043917,25,Male,Other,False,Middle,ID,2019,Bachelor,Community College
STU043918,22,Male,Black,False,Low,PW,2018,Associate,4-Year Public
STU043919,26,Female,White,True,High,OH,2019,Bachelor,4-Year Private
STU043920,22,Non-binary,Hispanic,False,Low,MN,2018,Associate,Workforce Program
STU043921,24,Female,White,False,High,WA,2020,Bootcamp,Community College
STU043922,30,Female,Hispanic,True,High,ND,2018,Bachelor,4-Year Public
STU043923,25,Female,White,False,Low,AK,2019,Bachelor,4-Year Private
STU043924,32,Male,White,True,Low,MD,2020,Associate,Workforce Program
STU043925,28,Female,Black,False,Middle,AK,2018,Certificate,4-Year Private
STU043926,23,Male,White,True,High,CA,2021,Bachelor,4-Year Private
STU043927,21,Female,White,False,Middle,PW,2018,Associate,4-Year Public
STU043928,21,Female,White,False,Middle,VT,2020,Bootcamp,4-Year Public
STU043929,21,Male,Asian,False,Middle,LA,2019,Bachelor,4-Year Public
STU043930,22,Female,White,True,High,DE,2019,Bootcamp,4-Year Private
STU043931,17,Female,Asian,False,Low,WI,2018,Associate,Community College
STU043932,31,Female,White,True,Low,NV,2021,Bootcamp,Community College
STU043933,26,Female,Hispanic,True,Middle,CT,2019,Certificate,4-Year Private
STU043934,21,Female,Other,False,Low,MH,2018,Associate,4-Year Public
STU043935,24,Female,Black,True,Low,WI,2019,Bachelor,4-Year Private
STU043936,25,Female,Asian,True,Middle,MS,2022,Bachelor,4-Year Public
STU043937,30,Male,Other,True,High,MA,2022,Bootcamp,Community College
STU043938,31,Male,Other,False,Middle,NJ,2022,Bachelor,Workforce Program
STU043939,25,Female,White,True,High,OH,2019,Bachelor,4-Year Public
STU043940,17,Male,White,False,Middle,OR,2022,Bachelor,Community College
STU043941,24,Male,White,True,Middle,ID,2022,Associate,Community College
STU043942,25,Female,Black,True,High,OK,2022,Certificate,Workforce Program
STU043943,17,Female,White,True,Low,CA,2019,Associate,Community College
STU043944,21,Female,White,False,High,GU,2022,Bachelor,4-Year Private
STU043945,32,Male,White,True,Middle,DC,2018,Bachelor,4-Year Private
STU043946,31,Female,Asian,False,Middle,OR,2019,Certificate,4-Year Private
STU043947,19,Female,Asian,True,Middle,VI,2018,Associate,4-Year Public
STU043948,32,Male,White,True,High,MI,2022,Certificate,Community College
STU043949,19,Male,White,False,Middle,VI,2020,Bootcamp,Community College
STU043950,17,Male,Hispanic,False,Low,MO,2019,Bachelor,4-Year Private
STU043951,19,Female,White,False,High,MI,2019,Bachelor,Community College
STU043952,21,Female,White,True,Middle,AS,2019,Associate,Workforce Program
