outcome_id,student_id,completed_program,completion_year,time_to_completion,employed_within_6mo,salary_range,pathway_achieved
OUT0045217,STU045217,True,2025.0,2.78,False,$30K-$60K,False
OUT0045218,STU045218,False,,,False,<$30K,False
OUT0045219,STU045219,True,2025.0,3.48,False,<$30K,False
OUT0045220,STU045220,False,,,False,$30K-$60K,False
OUT0045221,STU045221,True,2022.0,3.82,False,$60K-$100K,False
OUT0045222,STU045222,False,,,False,<$30K,False
OUT0045223,STU045223,True,2021.0,2.24,True,<$30K,True
OUT0045224,STU045224,True,2020.0,2.87,True,$30K-$60K,True
OUT0045225,STU045225,True,2024.0,2.86,False,<$30K,False
OUT0045226,STU045226,False,,,True,<$30K,False
OUT0045227,STU045227,False,,,False,$30K-$60K,False
OUT0045228,STU045228,True,2027.0,2.39,True,$30K-$60K,True
OUT0045229,STU045229,True,2028.0,2.41,True,>$100K,True
OUT0045230,STU045230,False,,,False,<$30K,False
OUT0045231,STU045231,False,,,True,<$30K,False
OUT0045232,STU045232,False,,,True,$30K-$60K,False
OUT0045233,STU045233,True,2024.0,4.81,False,<$30K,False
OUT0045234,STU045234,True,2021.0,2.53,True,$30K-$60K,True
OUT0045235,STU045235,False,,,False,<$30K,False
OUT0045236,STU045236,True,2021.0,3.79,True,<$30K,True
OUT0045237,STU045237,True,2020.0,3.8,False,$30K-$60K,False
OUT0045238,STU045238,True,2026.0,4.67,True,$60K-$100K,True
OUT0045239,STU045239,False,,,False,<$30K,False
OUT0045240,STU045240,True,2028.0,4.91,True,$30K-$60K,True
OUT0045241,STU045241,True,2022.0,4.41,False,$30K-$60K,False
OUT0045242,STU045242,False,,,False,<$30K,False
OUT0045243,STU045243,True,2019.0,5.39,True,$30K-$60K,True
OUT0045244,STU045244,True,2018.0,4.13,True,$30K-$60K,True
OUT0045245,STU045245,False,,,True,<$30K,False
OUT0045246,STU045246,False,,,False,<$30K,False
OUT0045247,STU045247,True,2023.0,2.31,False,>$100K,False
OUT0045248,STU045248,True,2022.0,1.64,True,<$30K,True
OUT0045249,STU045249,True,2021.0,4.25,True,$30K-$60K,True
OUT0045250,STU045250,False,,,False,$30K-$60K,False
OUT0045251,STU045251,False,,,False,$30K-$60K,False
OUT0045252,STU045252,True,2019.0,1.75,False,$60K-$100K,False
OUT0045253,STU045253,False,,,False,<$30K,False
OUT0045254,STU045254,False,,,True,<$30K,False
OUT0045255,STU045255,True,2021.0,2.14,True,$30K-$60K,True
OUT0045256,STU045256,False,,,False,<$30K,False
OUT0045257,STU045257,False,,,False,<$30K,False
OUT0045258,STU045258,False,,,False,<$30K,False
OUT0045259,STU045259,False,,,False,<$30K,False
OUT0045260,STU045260,True,2019.0,1.8,False,$30K-$60K,False
OUT0045261,STU045261,False,,,False,<$30K,False
OUT0045262,STU045262,True,2026.0,3.99,False,$30K-$60K,False
OUT0045263,STU045263,False,,,False,<$30K,False
OUT0045264,STU045264,True,2020.0,2.41,True,$60K-$100K,True
OUT0045265,STU045265,True,2018.0,3.18,True,$60K-$100K,True
OUT0045266,STU045266,True,2022.0,2.71,False,$60K-$100K,False
OUT0045267,STU045267,True,2023.0,4.48,True,<$30K,True
OUT0045268,STU045268,True,2021.0,1.91,True,$60K-$100K,True
OUT0045269,STU045269,True,2019.0,2.59,True,<$30K,True
OUT0045270,STU045270,True,2022.0,3.42,True,<$30K,True
OUT0045271,STU045271,True,2027.0,4.87,False,$30K-$60K,False
OUT0045272,STU045272,True,2021.0,4.01,True,$60K-$100K,True
OUT0045273,STU045273,True,2022.0,1.57,False,$30K-$60K,False
OUT0045274,STU045274,True,2022.0,5.11,True,<$30K,True
OUT0045275,STU045275,True,2022.0,1.51,True,$30K-$60K,True
OUT0045276,STU045276,True,2023.0,5.44,False,<$30K,False
OUT0045277,STU045277,True,2024.0,2.06,True,$30K-$60K,True
OUT0045278,STU045278,False,,,True,<$30K,False
OUT0045279,STU045279,False,,,False,<$30K,False
OUT0045280,STU045280,True,2021.0,2.89,False,<$30K,False
OUT0045281,STU045281,False,,,False,<$30K,False
OUT0045282,STU045282,True,2024.0,3.57,False,$60K-$100K,False
OUT0045283,STU045283,False,,,True,<$30K,False
OUT0045284,STU045284,True,2025.0,4.49,False,$30K-$60K,False
OUT0045285,STU045285,True,2018.0,3.53,True,$30K-$60K,True
OUT0045286,STU045286,True,2025.0,4.35,True,$30K-$60K,True
OUT0045287,STU045287,True,2020.0,4.38,False,$30K-$60K,False
OUT0045288,STU045288,True,2023.0,3.06,False,$30K-$60K,False
OUT0045289,STU045289,False,,,False,$30K-$60K,False
OUT0045290,STU045290,False,,,False,<$30K,False
OUT0045291,STU045291,True,2018.0,1.94,False,<$30K,False
OUT0045292,STU045292,False,,,True,<$30K,False
OUT0045293,STU045293,False,,,True,$30K-$60K,False
OUT0045294,STU045294,True,2020.0,2.02,False,$30K-$60K,False
OUT0045295,STU045295,False,,,False,<$30K,False
OUT0045296,STU045296,True,2018.0,4.22,True,<$30K,True
OUT0045297,STU045297,False,,,False,<$30K,False
OUT0045298,STU045298,True,2023.0,3.02,True,$30K-$60K,True
OUT0045299,STU045299,False,,,False,$30K-$60K,False
OUT0045300,STU045300,False,,,True,<$30K,False
OUT0045301,STU045301,False,,,False,<$30K,False
OUT0045302,STU045302,False,,,False,<$30K,False
OUT0045303,STU045303,False,,,True,<$30K,False
OUT0045304,STU045304,False,,,False,$30K-$60K,False
OUT0045305,STU045305,False,,,False,<$30K,False
OUT0045306,STU045306,False,,,True,<$30K,False
OUT0045307,STU045307,False,,,True,<$30K,False
OUT0045308,STU045308,False,,,True,$30K-$60K,False
OUT0045309,STU045309,True,2021.0,5.48,False,>$100K,False
OUT0045310,STU045310,True,2022.0,2.05,True,$60K-$100K,True
OUT0045311,STU045311,True,2019.0,4.27,True,$30K-$60K,True
OUT0045312,STU045312,True,2022.0,2.34,False,<$30K,False
OUT0045313,STU045313,False,,,False,<$30K,False
OUT0045314,STU045314,False,,,True,<$30K,False
OUT0045315,STU045315,True,2023.0,3.91,True,$30K-$60K,True
OUT0045316,STU045316,True,2019.0,3.29,True,$30K-$60K,True
OUT0045317,STU045317,True,2019.0,1.73,True,$30K-$60K,True
OUT0045318,STU045318,True,2022.0,1.7,True,$60K-$100K,True
OUT0045319,STU045319,False,,,False,<$30K,False
OUT0045320,STU045320,False,,,False,$30K-$60K,False
OUT0045321,STU045321,False,,,False,<$30K,False
OUT0045322,STU045322,True,2020.0,2.39,True,$60K-$100K,True
OUT0045323,STU045323,True,2023.0,4.43,False,$30K-$60K,False
OUT0045324,STU045324,False,,,False,<$30K,False
OUT0045325,STU045325,False,,,True,<$30K,False
OUT0045326,STU045326,False,,,False,<$30K,False
OUT0045327,STU045327,True,2024.0,3.09,True,$60K-$100K,True
OUT0045328,STU045328,False,,,False,$30K-$60K,False
OUT0045329,STU045329,True,2022.0,4.26,True,<$30K,True
OUT0045330,STU045330,True,2022.0,3.66,True,$30K-$60K,True
OUT0045331,STU045331,True,2018.0,4.3,False,$30K-$60K,False
OUT0045332,STU045332,False,,,False,<$30K,False
OUT0045333,STU045333,True,2019.0,2.47,False,$30K-$60K,False
OUT0045334,STU045334,True,2020.0,2.1,True,$30K-$60K,True
OUT0045335,STU045335,True,2022.0,1.95,True,<$30K,True
OUT0045336,STU045336,True,2027.0,3.48,False,$60K-$100K,False
OUT0045337,STU045337,True,2020.0,5.13,True,>$100K,True
OUT0045338,STU045338,True,2023.0,2.86,True,>$100K,True
OUT0045339,STU045339,True,2020.0,5.1,False,$60K-$100K,False
OUT0045340,STU045340,True,2020.0,3.94,True,$60K-$100K,True
OUT0045341,STU045341,False,,,True,$30K-$60K,False
OUT0045342,STU045342,True,2021.0,2.72,True,$60K-$100K,True
OUT0045343,STU045343,True,2022.0,3.07,True,$30K-$60K,True
OUT0045344,STU045344,True,2029.0,5.37,False,$30K-$60K,False
OUT0045345,STU045345,True,2018.0,1.62,True,$60K-$100K,True
OUT0045346,STU045346,False,,,False,<$30K,False
OUT0045347,STU045347,False,,,False,$30K-$60K,False
OUT0045348,STU045348,False,,,False,<$30K,False
OUT0045349,STU045349,True,2019.0,1.69,True,$30K-$60K,True
OUT0045350,STU045350,True,2020.0,4.06,False,<$30K,False
OUT0045351,STU045351,True,2023.0,2.47,True,$30K-$60K,True
OUT0045352,STU045352,False,,,False,$30K-$60K,False
OUT0045353,STU045353,True,2024.0,2.62,False,$60K-$100K,False
OUT0045354,STU045354,False,,,True,$30K-$60K,False
OUT0045355,STU045355,True,2024.0,5.43,False,<$30K,False
OUT0045356,STU045356,False,,,False,$30K-$60K,False
OUT0045357,STU045357,False,,,True,<$30K,False
OUT0045358,STU045358,False,,,False,<$30K,False
OUT0045359,STU045359,False,,,False,<$30K,False
OUT0045360,STU045360,False,,,False,<$30K,False
OUT0045361,STU045361,True,2019.0,4.33,True,$30K-$60K,True
OUT0045362,STU045362,True,2021.0,4.59,False,<$30K,False
OUT0045363,STU045363,False,,,True,<$30K,False
OUT0045364,STU045364,True,2020.0,3.25,True,<$30K,True
OUT0045365,STU045365,False,,,False,$30K-$60K,False
OUT0045366,STU045366,False,,,False,<$30K,False
OUT0045367,STU045367,False,,,False,$30K-$60K,False
OUT0045368,STU045368,False,,,False,$30K-$60K,False
OUT0045369,STU045369,True,2021.0,5.31,False,<$30K,False
OUT0045370,STU045370,False,,,False,$30K-$60K,False
OUT0045371,STU045371,True,2018.0,5.25,True,>$100K,True
OUT0045372,STU045372,False,,,True,$30K-$60K,False
OUT0045373,STU045373,False,,,False,<$30K,False
OUT0045374,STU045374,True,2020.0,3.22,True,$30K-$60K,True
OUT0045375,STU045375,False,,,True,$30K-$60K,False
OUT0045376,STU045376,False,,,False,<$30K,False
OUT0045377,STU045377,True,2023.0,3.33,True,$30K-$60K,True
OUT0045378,STU045378,True,2026.0,3.49,True,$60K-$100K,True
OUT0045379,STU045379,True,2025.0,2.85,True,$60K-$100K,True
OUT0045380,STU045380,True,2019.0,3.88,True,$30K-$60K,True
OUT0045381,STU045381,True,2020.0,4.07,True,$60K-$100K,True
OUT0045382,STU045382,True,2019.0,2.12,True,$60K-$100K,True
OUT0045383,STU045383,False,,,False,$30K-$60K,False
OUT0045384,STU045384,True,2019.0,5.04,False,$30K-$60K,False
OUT0045385,STU045385,False,,,True,<$30K,False
OUT0045386,STU045386,True,2023.0,4.24,True,>$100K,True
OUT0045387,STU045387,False,,,False,<$30K,False
OUT0045388,STU045388,False,,,False,<$30K,False
OUT0045389,STU045389,False,,,False,$30K-$60K,False
OUT0045390,STU045390,True,2022.0,2.37,True,$30K-$60K,True
OUT0045391,STU045391,True,2020.0,4.32,True,$30K-$60K,True
OUT0045392,STU045392,True,2022.0,2.2,True,$60K-$100K,True
OUT0045393,STU045393,True,2024.0,3.22,True,<$30K,True
OUT0045394,STU045394,True,2022.0,4.41,True,$30K-$60K,True
OUT0045395,STU045395,True,2026.0,2.2,True,$30K-$60K,True
OUT0045396,STU045396,False,,,False,<$30K,False
OUT0045397,STU045397,True,2018.0,1.75,True,$30K-$60K,True
OUT0045398,STU045398,False,,,True,$30K-$60K,False
OUT0045399,STU045399,False,,,True,<$30K,False
OUT0045400,STU045400,True,2019.0,4.42,True,<$30K,True
OUT0045401,STU045401,False,,,True,<$30K,False
OUT0045402,STU045402,True,2020.0,3.71,True,<$30K,True
OUT0045403,STU045403,True,2020.0,2.49,True,$30K-$60K,True
OUT0045404,STU045404,True,2020.0,2.61,False,$30K-$60K,False
OUT0045405,STU045405,True,2022.0,4.42,False,<$30K,False
OUT0045406,STU045406,False,,,True,$30K-$60K,False
OUT0045407,STU045407,False,,,False,$30K-$60K,False
OUT0045408,STU045408,True,2019.0,1.79,False,$60K-$100K,False
OUT0045409,STU045409,True,2024.0,5.2,True,<$30K,True
OUT0045410,STU045410,True,2024.0,1.84,True,$60K-$100K,True
OUT0045411,STU045411,True,2018.0,1.81,False,$30K-$60K,False
OUT0045412,STU045412,True,2023.0,4.96,False,$30K-$60K,False
OUT0045413,STU045413,True,2020.0,5.12,True,<$30K,True
OUT0045414,STU045414,True,2023.0,3.15,False,<$30K,False
OUT0045415,STU045415,True,2019.0,4.0,True,<$30K,True
OUT0045416,STU045416,False,,,True,<$30K,False
OUT0045417,STU045417,False,,,True,$30K-$60K,False
OUT0045418,STU045418,False,,,False,$30K-$60K,False
OUT0045419,STU045419,True,2021.0,5.23,True,$60K-$100K,True
OUT0045420,STU045420,True,2018.0,2.04,False,<$30K,False
OUT0045421,STU045421,True,2024.0,2.97,True,$30K-$60K,True
OUT0045422,STU045422,False,,,True,$30K-$60K,False
OUT0045423,STU045423,True,2023.0,3.36,True,$30K-$60K,True
OUT0045424,STU045424,True,2021.0,3.43,False,<$30K,False
OUT0045425,STU045425,True,2020.0,4.42,True,$30K-$60K,True
OUT0045426,STU045426,True,2023.0,1.94,True,$30K-$60K,True
OUT0045427,STU045427,True,2026.0,4.52,True,<$30K,True
OUT0045428,STU045428,False,,,False,<$30K,False
OUT0045429,STU045429,True,2022.0,3.02,True,<$30K,True
OUT0045430,STU045430,True,2021.0,4.05,True,$60K-$100K,True
OUT0045431,STU045431,False,,,False,$30K-$60K,False
OUT0045432,STU045432,False,,,False,<$30K,False
OUT0045433,STU045433,False,,,False,<$30K,False
OUT0045434,STU045434,True,2023.0,2.17,True,$60K-$100K,True
OUT0045435,STU045435,False,,,False,<$30K,False
OUT0045436,STU045436,False,,,True,<$30K,False
OUT0045437,STU045437,False,,,True,<$30K,False
OUT0045438,STU045438,False,,,False,<$30K,False
OUT0045439,STU045439,False,,,True,<$30K,False
OUT0045440,STU045440,False,,,False,<$30K,False
OUT0045441,STU045441,True,2023.0,1.69,True,$60K-$100K,True
OUT0045442,STU045442,True,2019.0,2.24,True,<$30K,True
OUT0045443,STU045443,True,2021.0,4.25,False,$30K-$60K,False
OUT0045444,STU045444,False,,,False,$30K-$60K,False
OUT0045445,STU045445,True,2025.0,2.35,False,$30K-$60K,False
OUT0045446,STU045446,False,,,False,$30K-$60K,False
OUT0045447,STU045447,True,2021.0,3.43,True,$30K-$60K,True
OUT0045448,STU045448,True,2018.0,3.66,True,$30K-$60K,True
OUT0045449,STU045449,True,2020.0,4.07,False,$30K-$60K,False
OUT0045450,STU045450,False,,,False,$30K-$60K,False
OUT0045451,STU045451,True,2023.0,4.33,False,<$30K,False
OUT0045452,STU045452,True,2024.0,4.13,True,<$30K,True
OUT0045453,STU045453,False,,,False,$30K-$60K,False
OUT0045454,STU045454,True,2023.0,3.0,False,$30K-$60K,False
OUT0045455,STU045455,False,,,False,$30K-$60K,False
OUT0045456,STU045456,False,,,True,<$30K,False
OUT0045457,STU045457,True,2022.0,2.53,False,$30K-$60K,False
OUT0045458,STU045458,False,,,True,<$30K,False
OUT0045459,STU045459,True,2020.0,1.68,True,<$30K,True
OUT0045460,STU045460,False,,,False,$30K-$60K,False
OUT0045461,STU045461,False,,,False,<$30K,False
OUT0045462,STU045462,True,2024.0,3.26,False,$60K-$100K,False
OUT0045463,STU045463,False,,,False,<$30K,False
OUT0045464,STU045464,True,2028.0,5.15,True,$30K-$60K,True
OUT0045465,STU045465,True,2022.0,5.23,True,$30K-$60K,True
OUT0045466,STU045466,True,2023.0,3.62,True,$60K-$100K,True
OUT0045467,STU045467,True,2020.0,3.59,True,$30K-$60K,True
OUT0045468,STU045468,True,2019.0,4.77,True,>$100K,True
OUT0045469,STU045469,True,2023.0,4.76,True,>$100K,True
OUT0045470,STU045470,True,2024.0,4.65,True,>$100K,True
OUT0045471,STU045471,True,2019.0,3.76,True,$30K-$60K,True
OUT0045472,STU045472,True,2019.0,4.37,True,>$100K,True
OUT0045473,STU045473,False,,,True,<$30K,False
OUT0045474,STU045474,False,,,True,<$30K,False
OUT0045475,STU045475,True,2023.0,3.18,True,$60K-$100K,True
OUT0045476,STU045476,True,2023.0,3.27,True,$60K-$100K,True
OUT0045477,STU045477,True,2022.0,3.31,False,$60K-$100K,False
OUT0045478,STU045478,True,2024.0,2.12,True,<$30K,True
OUT0045479,STU045479,True,2021.0,1.79,True,>$100K,True
OUT0045480,STU045480,False,,,True,$30K-$60K,False
OUT0045481,STU045481,True,2018.0,4.79,True,$60K-$100K,True
OUT0045482,STU045482,True,2022.0,3.35,False,<$30K,False
OUT0045483,STU045483,True,2020.0,4.48,False,$60K-$100K,False
OUT0045484,STU045484,True,2019.0,3.64,True,$60K-$100K,True
OUT0045485,STU045485,False,,,True,$30K-$60K,False
OUT0045486,STU045486,False,,,True,<$30K,False
OUT0045487,STU045487,False,,,False,$30K-$60K,False
OUT0045488,STU045488,False,,,False,<$30K,False
OUT0045489,STU045489,True,2022.0,3.32,True,$30K-$60K,True
OUT0045490,STU045490,True,2025.0,5.26,False,>$100K,False
OUT0045491,STU045491,True,2023.0,1.98,True,$30K-$60K,True
OUT0045492,STU045492,True,2021.0,1.6,False,$60K-$100K,False
OUT0045493,STU045493,True,2026.0,3.82,True,<$30K,True
OUT0045494,STU045494,True,2025.0,4.23,True,$30K-$60K,True
OUT0045495,STU045495,False,,,False,$30K-$60K,False
OUT0045496,STU045496,False,,,False,<$30K,False
OUT0045497,STU045497,True,2023.0,3.26,True,$30K-$60K,True
OUT0045498,STU045498,True,2028.0,2.89,True,>$100K,True
OUT0045499,STU045499,True,2021.0,2.1,True,$60K-$100K,True
OUT0045500,STU045500,False,,,True,$30K-$60K,False
OUT0045501,STU045501,False,,,False,$30K-$60K,False
OUT0045502,STU045502,True,2021.0,2.54,False,<$30K,False
OUT0045503,STU045503,False,,,False,<$30K,False
OUT0045504,STU045504,True,2021.0,3.13,True,<$30K,True
OUT0045505,STU045505,True,2020.0,5.41,True,<$30K,True
OUT0045506,STU045506,True,2019.0,3.91,True,$30K-$60K,True
OUT0045507,STU045507,False,,,False,<$30K,False
OUT0045508,STU045508,False,,,False,<$30K,False
OUT0045509,STU045509,True,2025.0,5.46,True,$60K-$100K,True
OUT0045510,STU045510,True,2021.0,5.43,True,$60K-$100K,True
OUT0045511,STU045511,True,2021.0,5.5,False,$30K-$60K,False
OUT0045512,STU045512,True,2024.0,3.44,True,$30K-$60K,True
OUT0045513,STU045513,False,,,True,<$30K,False
OUT0045514,STU045514,False,,,False,<$30K,False
OUT0045515,STU045515,True,2023.0,4.63,True,$30K-$60K,True
OUT0045516,STU045516,True,2021.0,5.05,False,$60K-$100K,False
OUT0045517,STU045517,True,2021.0,3.34,True,<$30K,True
OUT0045518,STU045518,True,2022.0,1.66,True,>$100K,True
OUT0045519,STU045519,True,2023.0,2.1,True,$60K-$100K,True
OUT0045520,STU045520,True,2022.0,2.4,True,$60K-$100K,True
OUT0045521,STU045521,False,,,False,$30K-$60K,False
OUT0045522,STU045522,True,2020.0,4.5,True,$60K-$100K,True
OUT0045523,STU045523,False,,,False,<$30K,False
OUT0045524,STU045524,False,,,True,<$30K,False
OUT0045525,STU045525,True,2026.0,5.43,True,<$30K,True
OUT0045526,STU045526,False,,,False,<$30K,False
OUT0045527,STU045527,True,2027.0,3.26,True,$30K-$60K,True
OUT0045528,STU045528,False,,,False,$30K-$60K,False
OUT0045529,STU045529,True,2023.0,5.05,False,$30K-$60K,False
OUT0045530,STU045530,False,,,True,$30K-$60K,False
OUT0045531,STU045531,True,2022.0,4.35,True,$60K-$100K,True
OUT0045532,STU045532,True,2021.0,2.04,True,$60K-$100K,True
OUT0045533,STU045533,True,2023.0,1.91,False,<$30K,False
OUT0045534,STU045534,True,2022.0,3.48,True,$60K-$100K,True
OUT0045535,STU045535,True,2023.0,2.02,True,$60K-$100K,True
OUT0045536,STU045536,True,2024.0,1.63,True,<$30K,True
OUT0045537,STU045537,False,,,False,$30K-$60K,False
OUT0045538,STU045538,False,,,False,<$30K,False
OUT0045539,STU045539,True,2021.0,5.33,False,$30K-$60K,False
OUT0045540,STU045540,True,2018.0,4.49,False,$60K-$100K,False
OUT0045541,STU045541,False,,,True,<$30K,False
OUT0045542,STU045542,True,2020.0,2.69,True,$30K-$60K,True
OUT0045543,STU045543,True,2023.0,1.59,True,$30K-$60K,True
OUT0045544,STU045544,False,,,True,$30K-$60K,False
OUT0045545,STU045545,False,,,True,$30K-$60K,False
OUT0045546,STU045546,True,2022.0,4.12,False,$30K-$60K,False
OUT0045547,STU045547,True,2022.0,4.77,True,$30K-$60K,True
OUT0045548,STU045548,False,,,False,$30K-$60K,False
OUT0045549,STU045549,True,2025.0,3.25,True,>$100K,True
OUT0045550,STU045550,True,2018.0,4.3,False,$30K-$60K,False
OUT0045551,STU045551,True,2022.0,2.09,True,$30K-$60K,True
OUT0045552,STU045552,True,2024.0,2.15,False,$60K-$100K,False
OUT0045553,STU045553,True,2020.0,2.13,False,$30K-$60K,False
OUT0045554,STU045554,False,,,False,<$30K,False
OUT0045555,STU045555,True,2020.0,1.86,True,$30K-$60K,True
OUT0045556,STU045556,False,,,False,<$30K,False
OUT0045557,STU045557,True,2021.0,3.41,True,$30K-$60K,True
OUT0045558,STU045558,True,2026.0,3.62,True,<$30K,True
OUT0045559,STU045559,False,,,False,$30K-$60K,False
OUT0045560,STU045560,False,,,False,<$30K,False
OUT0045561,STU045561,False,,,False,<$30K,False
OUT0045562,STU045562,False,,,False,<$30K,False
OUT0045563,STU045563,False,,,False,$30K-$60K,False
OUT0045564,STU045564,False,,,False,<$30K,False
OUT0045565,STU045565,True,2023.0,5.4,False,$30K-$60K,False
OUT0045566,STU045566,True,2023.0,4.06,False,<$30K,False
OUT0045567,STU045567,True,2020.0,3.23,True,>$100K,True
OUT0045568,STU045568,True,2022.0,5.25,False,$60K-$100K,False
OUT0045569,STU045569,True,2020.0,5.38,False,$60K-$100K,False
OUT0045570,STU045570,True,2021.0,2.39,True,$30K-$60K,True
OUT0045571,STU045571,False,,,False,<$30K,False
OUT0045572,STU045572,True,2026.0,2.32,False,$60K-$100K,False
OUT0045573,STU045573,False,,,False,$30K-$60K,False
OUT0045574,STU045574,False,,,True,<$30K,False
OUT0045575,STU045575,False,,,True,<$30K,False
OUT0045576,STU045576,True,2024.0,5.21,True,<$30K,True
OUT0045577,STU045577,True,2025.0,2.48,True,$30K-$60K,True
OUT0045578,STU045578,True,2023.0,3.27,True,>$100K,True
OUT0045579,STU045579,False,,,False,<$30K,False
OUT0045580,STU045580,True,2021.0,1.52,False,<$30K,False
OUT0045581,STU045581,False,,,False,<$30K,False
OUT0045582,STU045582,False,,,True,$30K-$60K,False
OUT0045583,STU045583,False,,,False,<$30K,False
OUT0045584,STU045584,True,2018.0,3.8,True,$60K-$100K,True
OUT0045585,STU045585,False,,,True,<$30K,False
OUT0045586,STU045586,True,2019.0,4.95,False,<$30K,False
OUT0045587,STU045587,False,,,True,<$30K,False
OUT0045588,STU045588,False,,,False,<$30K,False
OUT0045589,STU045589,True,2019.0,4.69,False,<$30K,False
OUT0045590,STU045590,True,2021.0,5.3,True,$60K-$100K,True
OUT0045591,STU045591,False,,,True,$30K-$60K,False
OUT0045592,STU045592,True,2025.0,2.96,True,$60K-$100K,True
OUT0045593,STU045593,False,,,False,$30K-$60K,False
OUT0045594,STU045594,True,2020.0,2.88,False,$30K-$60K,False
OUT0045595,STU045595,True,2024.0,5.43,True,$60K-$100K,True
OUT0045596,STU045596,False,,,False,<$30K,False
OUT0045597,STU045597,True,2022.0,4.49,True,$60K-$100K,True
OUT0045598,STU045598,True,2018.0,2.36,True,$60K-$100K,True
OUT0045599,STU045599,False,,,False,$30K-$60K,False
OUT0045600,STU045600,False,,,False,<$30K,False
OUT0045601,STU045601,False,,,True,<$30K,False
OUT0045602,STU045602,True,2020.0,2.17,False,$60K-$100K,False
OUT0045603,STU045603,True,2021.0,3.4,True,$60K-$100K,True
OUT0045604,STU045604,False,,,False,<$30K,False
OUT0045605,STU045605,True,2019.0,4.14,True,$60K-$100K,True
OUT0045606,STU045606,False,,,False,$30K-$60K,False
OUT0045607,STU045607,True,2021.0,5.37,False,$60K-$100K,False
OUT0045608,STU045608,True,2022.0,3.52,True,$30K-$60K,True
OUT0045609,STU045609,True,2021.0,4.32,True,>$100K,True
OUT0045610,STU045610,False,,,False,<$30K,False
OUT0045611,STU045611,False,,,True,<$30K,False
OUT0045612,STU045612,False,,,False,<$30K,False
OUT0045613,STU045613,True,2021.0,3.41,True,$30K-$60K,True
OUT0045614,STU045614,True,2020.0,3.18,True,$60K-$100K,True
OUT0045615,STU045615,True,2021.0,1.58,True,$60K-$100K,True
OUT0045616,STU045616,True,2018.0,1.74,True,<$30K,True
OUT0045617,STU045617,False,,,False,<$30K,False
OUT0045618,STU045618,True,2022.0,1.86,True,$30K-$60K,True
OUT0045619,STU045619,True,2022.0,3.37,False,$30K-$60K,False
OUT0045620,STU045620,False,,,True,<$30K,False
OUT0045621,STU045621,True,2022.0,2.68,True,$60K-$100K,True
OUT0045622,STU045622,True,2024.0,2.99,True,$30K-$60K,True
OUT0045623,STU045623,False,,,True,<$30K,False
OUT0045624,STU045624,False,,,False,$30K-$60K,False
OUT0045625,STU045625,False,,,False,<$30K,False
OUT0045626,STU045626,True,2018.0,2.94,False,$30K-$60K,False
OUT0045627,STU045627,False,,,False,$30K-$60K,False
OUT0045628,STU045628,True,2020.0,3.95,True,$30K-$60K,True
OUT0045629,STU045629,False,,,False,<$30K,False
OUT0045630,STU045630,True,2021.0,2.62,True,<$30K,True
OUT0045631,STU045631,True,2023.0,2.57,True,$60K-$100K,True
OUT0045632,STU045632,True,2020.0,1.97,True,$60K-$100K,True
OUT0045633,STU045633,True,2019.0,3.56,False,<$30K,False
OUT0045634,STU045634,False,,,False,<$30K,False
OUT0045635,STU045635,True,2022.0,2.18,False,$30K-$60K,False
OUT0045636,STU045636,True,2025.0,2.1,False,>$100K,False
OUT0045637,STU045637,True,2023.0,1.76,True,$30K-$60K,True
OUT0045638,STU045638,False,,,False,<$30K,False
OUT0045639,STU045639,True,2020.0,2.12,True,<$30K,True
OUT0045640,STU045640,False,,,False,$30K-$60K,False
OUT0045641,STU045641,True,2022.0,2.59,True,$60K-$100K,True
OUT0045642,STU045642,False,,,True,$30K-$60K,False
OUT0045643,STU045643,False,,,False,<$30K,False
OUT0045644,STU045644,False,,,True,<$30K,False
OUT0045645,STU045645,False,,,False,<$30K,False
OUT0045646,STU045646,True,2028.0,4.05,False,<$30K,False
OUT0045647,STU045647,True,2020.0,3.16,True,<$30K,True
OUT0045648,STU045648,True,2021.0,4.23,True,<$30K,True
OUT0045649,STU045649,True,2023.0,3.61,False,$30K-$60K,False
OUT0045650,STU045650,False,,,False,<$30K,False
OUT0045651,STU045651,False,,,False,<$30K,False
OUT0045652,STU045652,False,,,False,$30K-$60K,False
OUT0045653,STU045653,False,,,True,<$30K,False
OUT0045654,STU045654,True,2022.0,4.04,False,$30K-$60K,False
OUT0045655,STU045655,False,,,False,<$30K,False
OUT0045656,STU045656,False,,,False,<$30K,False
OUT0045657,STU045657,True,2025.0,2.24,False,$60K-$100K,False
OUT0045658,STU045658,True,2023.0,4.9,True,$60K-$100K,True
OUT0045659,STU045659,False,,,False,<$30K,False
OUT0045660,STU045660,True,2025.0,2.79,True,$60K-$100K,True
OUT0045661,STU045661,False,,,True,$30K-$60K,False
OUT0045662,STU045662,True,2022.0,5.28,False,<$30K,False
OUT0045663,STU045663,True,2022.0,4.0,True,$30K-$60K,True
OUT0045664,STU045664,False,,,True,<$30K,False
OUT0045665,STU045665,True,2024.0,3.12,True,$60K-$100K,True
OUT0045666,STU045666,True,2023.0,4.94,False,$30K-$60K,False
OUT0045667,STU045667,False,,,True,<$30K,False
OUT0045668,STU045668,True,2023.0,4.1,True,$60K-$100K,True
OUT0045669,STU045669,True,2023.0,1.77,False,$60K-$100K,False
OUT0045670,STU045670,True,2024.0,3.02,False,<$30K,False
